id,user_id,amount,status,created_at
997,395,11298.86168751939,shipped,2023-02-11 12:00:00
998,480,44016.22576668143,,2023-02-11 13:00:00
999,452,2245.345943596404,shipped,2023-02-11 14:00:00
1000,453,62296.63905762289,delivered,2023-02-11 15:00:00
1001,475,22189.290774657227,shipped,2023-02-11 16:00:00
1002,368,5019.961683273199,delivered,2023-02-11 17:00:00
1003,409,40836.73524511872,,2023-02-11 18:00:00
1004,326,14568.640352905384,pending,2023-02-11 19:00:00
1005,129,87464.77185129675,,2023-02-11 20:00:00
1006,303,33637.804371254286,pending,2023-02-11 21:00:00
1007,470,5168.206566297173,,2023-02-11 22:00:00
1008,407,13235.41443574721,pending,2023-02-11 23:00:00
1009,314,25941.584095621,pending,2023-02-12 00:00:00
1010,107,54795.83291540556,delivered,2023-02-12 01:00:00
1011,412,98154.6351687753,pending,2023-02-12 02:00:00
1012,210,51366.67637411282,shipped,2023-02-12 03:00:00
1013,497,31330.91725798133,,2023-02-12 04:00:00
1014,146,94229.41708790178,pending,2023-02-12 05:00:00
1015,399,18571.29102034174,shipped,2023-02-12 06:00:00
1016,248,91361.55800759183,,2023-02-12 07:00:00
1017,260,37236.532480294016,,2023-02-12 08:00:00
1018,285,59090.4683821279,pending,2023-02-12 09:00:00
1019,229,46479.3305598055,pending,2023-02-12 10:00:00
1020,80,24062.505831474366,pending,2023-02-12 11:00:00
1021,214,7363.039010142339,delivered,2023-02-12 12:00:00
1022,164,59048.15404287293,,2023-02-12 13:00:00
1023,279,15827.786123128875,shipped,2023-02-12 14:00:00
1024,377,36537.97059862751,shipped,2023-02-12 15:00:00
1025,155,7245.469652783878,,2023-02-12 16:00:00
1026,488,98226.7187063077,,2023-02-12 17:00:00
1027,192,15553.087083282562,pending,2023-02-12 18:00:00
1028,182,61435.939984309145,delivered,2023-02-12 19:00:00
1029,407,69644.09442093933,,2023-02-12 20:00:00
1030,244,37780.870177039746,pending,2023-02-12 21:00:00
1031,74,22665.714807910423,,2023-02-12 22:00:00
1032,302,25567.22049226445,shipped,2023-02-12 23:00:00
1033,16,29706.604695262202,shipped,2023-02-13 00:00:00
1034,433,67552.63241290736,delivered,2023-02-13 01:00:00
1035,407,88277.61763048984,delivered,2023-02-13 02:00:00
1036,153,49515.759803248206,,2023-02-13 03:00:00
1037,19,47822.49997936465,shipped,2023-02-13 04:00:00
1038,9,45064.90770584816,delivered,2023-02-13 05:00:00
1039,428,99440.12751307373,pending,2023-02-13 06:00:00
1040,384,53944.65468480759,pending,2023-02-13 07:00:00
1041,487,23424.61881720226,,2023-02-13 08:00:00
1042,204,54098.66399415892,shipped,2023-02-13 09:00:00
1043,160,37597.74385030967,,2023-02-13 10:00:00
1044,498,86728.14942432223,,2023-02-13 11:00:00
1045,51,38220.54715932069,,2023-02-13 12:00:00
1046,338,27034.537069736485,delivered,2023-02-13 13:00:00
1047,56,23869.214780045862,delivered,2023-02-13 14:00:00
1048,50,54009.415806117526,delivered,2023-02-13 15:00:00
1049,282,93511.07405424582,pending,2023-02-13 16:00:00
1050,140,2958.7196176453012,pending,2023-02-13 17:00:00
1051,69,37559.63400206704,,2023-02-13 18:00:00
1052,344,77196.81309331715,shipped,2023-02-13 19:00:00
1053,422,32234.5630004225,delivered,2023-02-13 20:00:00
1054,164,34299.157136062524,pending,2023-02-13 21:00:00
1055,134,15334.538451735352,shipped,2023-02-13 22:00:00
1056,140,94900.17833130044,delivered,2023-02-13 23:00:00
1057,401,63508.34235721479,delivered,2023-02-14 00:00:00
1058,318,7238.991624546512,delivered,2023-02-14 01:00:00
1059,413,85896.66350810083,pending,2023-02-14 02:00:00
1060,349,35247.911606486334,shipped,2023-02-14 03:00:00
1061,461,5143.8098865055,shipped,2023-02-14 04:00:00
1062,334,75989.1329926242,,2023-02-14 05:00:00
1063,41,8032.5335894992395,shipped,2023-02-14 06:00:00
1064,94,47148.47018231252,shipped,2023-02-14 07:00:00
1065,286,78834.68328577124,delivered,2023-02-14 08:00:00
1066,478,22055.64363093189,shipped,2023-02-14 09:00:00
1067,182,2251.7058942126746,delivered,2023-02-14 10:00:00
1068,168,56949.69340975791,delivered,2023-02-14 11:00:00
1069,484,65171.08640551668,,2023-02-14 12:00:00
1070,394,89170.3022654091,,2023-02-14 13:00:00
1071,201,52569.39625732978,pending,2023-02-14 14:00:00
1072,77,22775.542902506164,pending,2023-02-14 15:00:00
1073,270,73309.21139490962,delivered,2023-02-14 16:00:00
1074,165,6596.445536042388,pending,2023-02-14 17:00:00
1075,418,67725.31717790294,pending,2023-02-14 18:00:00
1076,412,62363.268038000155,,2023-02-14 19:00:00
1077,410,85048.02619226484,delivered,2023-02-14 20:00:00
1078,249,22487.189250719162,,2023-02-14 21:00:00
1079,373,53770.421116759055,shipped,2023-02-14 22:00:00
1080,92,67117.74072500368,shipped,2023-02-14 23:00:00
1081,235,25908.015283524564,delivered,2023-02-15 00:00:00
1082,41,33008.39480067142,pending,2023-02-15 01:00:00
1083,111,45914.126806180124,shipped,2023-02-15 02:00:00
1084,314,75872.57315184486,delivered,2023-02-15 03:00:00
1085,70,75508.52515589262,delivered,2023-02-15 04:00:00
1086,352,24724.671428129688,,2023-02-15 05:00:00
1087,3,43177.55084411401,shipped,2023-02-15 06:00:00
1088,118,10409.18159505308,delivered,2023-02-15 07:00:00
1089,77,53067.0084579545,pending,2023-02-15 08:00:00
1090,340,88132.32853925585,pending,2023-02-15 09:00:00
1091,211,72544.28223721145,pending,2023-02-15 10:00:00
1092,242,34566.55715101276,,2023-02-15 11:00:00
1093,388,3886.0824171520558,,2023-02-15 12:00:00
1094,358,54829.294051412726,pending,2023-02-15 13:00:00
1095,227,79226.28843768059,shipped,2023-02-15 14:00:00
1096,20,16284.401528631322,pending,2023-02-15 15:00:00
1097,481,77306.39417823988,,2023-02-15 16:00:00
1098,5,62293.5022679848,,2023-02-15 17:00:00
1099,334,15657.48552285159,pending,2023-02-15 18:00:00
1100,441,50645.30097523075,delivered,2023-02-15 19:00:00
1101,174,23670.278833865523,,2023-02-15 20:00:00
1102,311,34300.864253575375,shipped,2023-02-15 21:00:00
1103,248,36285.176810328674,shipped,2023-02-15 22:00:00
1104,374,84669.4719529757,delivered,2023-02-15 23:00:00
1105,24,80308.95019522464,,2023-02-16 00:00:00
1106,460,14457.926541303792,shipped,2023-02-16 01:00:00
1107,271,24311.014637897526,,2023-02-16 02:00:00
1108,245,16911.28410245212,shipped,2023-02-16 03:00:00
1109,370,45950.45532776198,,2023-02-16 04:00:00
1110,330,63208.75384769163,shipped,2023-02-16 05:00:00
1111,367,91959.70088372249,,2023-02-16 06:00:00
1112,328,12398.170403991227,pending,2023-02-16 07:00:00
1113,391,81321.24007260233,delivered,2023-02-16 08:00:00
1114,117,71546.20664393163,shipped,2023-02-16 09:00:00
1115,257,2213.8701078785016,pending,2023-02-16 10:00:00
1116,383,93281.40195981482,,2023-02-16 11:00:00
1117,72,75091.01939283982,pending,2023-02-16 12:00:00
1118,70,86416.99556928579,,2023-02-16 13:00:00
1119,256,15339.595230782485,pending,2023-02-16 14:00:00
1120,110,90265.31334406923,delivered,2023-02-16 15:00:00
1121,187,64720.55148586479,shipped,2023-02-16 16:00:00
1122,144,98983.15856065319,shipped,2023-02-16 17:00:00
1123,132,12812.898020742436,pending,2023-02-16 18:00:00
1124,234,89555.61116803462,shipped,2023-02-16 19:00:00
1125,486,98677.51144991248,delivered,2023-02-16 20:00:00
1126,391,14433.874778521194,,2023-02-16 21:00:00
1127,26,45915.92502740662,,2023-02-16 22:00:00
1128,118,93702.1585471332,delivered,2023-02-16 23:00:00
1129,433,19855.545081106247,pending,2023-02-17 00:00:00
1130,62,81109.95008213953,pending,2023-02-17 01:00:00
1131,388,70604.14327568951,pending,2023-02-17 02:00:00
1132,457,24530.684864590607,,2023-02-17 03:00:00
1133,124,96165.89004274433,pending,2023-02-17 04:00:00
1134,170,47753.04213889883,pending,2023-02-17 05:00:00
1135,134,36205.647121951624,pending,2023-02-17 06:00:00
1136,343,75456.72648173213,,2023-02-17 07:00:00
1137,231,58817.02194440373,,2023-02-17 08:00:00
1138,123,79191.6546715695,shipped,2023-02-17 09:00:00
1139,143,29321.67139768427,shipped,2023-02-17 10:00:00
1140,110,48314.10857729026,shipped,2023-02-17 11:00:00
1141,435,83398.5328908061,pending,2023-02-17 12:00:00
1142,433,80876.7624479939,,2023-02-17 13:00:00
1143,338,35925.07760773878,shipped,2023-02-17 14:00:00
1144,155,54744.42780755231,shipped,2023-02-17 15:00:00
1145,355,12978.129320411876,,2023-02-17 16:00:00
1146,71,19476.112985973137,pending,2023-02-17 17:00:00
1147,48,44334.04011666293,,2023-02-17 18:00:00
1148,106,41959.95875356798,shipped,2023-02-17 19:00:00
1149,74,92488.49904754346,,2023-02-17 20:00:00
1150,453,50052.86635726993,pending,2023-02-17 21:00:00
1151,444,93810.28793722711,shipped,2023-02-17 22:00:00
1152,103,59257.47699898926,,2023-02-17 23:00:00
1153,258,95173.6583167694,pending,2023-02-18 00:00:00
1154,109,94708.15168782807,,2023-02-18 01:00:00
1155,212,99690.1270748757,,2023-02-18 02:00:00
1156,417,64479.059400781975,,2023-02-18 03:00:00
1157,22,85171.58049643578,,2023-02-18 04:00:00
1158,193,15877.76128611841,delivered,2023-02-18 05:00:00
1159,474,96115.74577072653,shipped,2023-02-18 06:00:00
1160,298,78544.78551239707,,2023-02-18 07:00:00
1161,401,17082.097288058445,pending,2023-02-18 08:00:00
1162,188,56815.638962904304,shipped,2023-02-18 09:00:00
1163,47,8045.850819659061,delivered,2023-02-18 10:00:00
1164,207,2426.245973056606,pending,2023-02-18 11:00:00
1165,435,34078.67831828361,delivered,2023-02-18 12:00:00
1166,227,49726.69048666214,,2023-02-18 13:00:00
1167,236,20488.429099951467,shipped,2023-02-18 14:00:00
1168,291,60006.025856821085,,2023-02-18 15:00:00
1169,312,73888.95369881553,delivered,2023-02-18 16:00:00
1170,468,80557.89297610857,delivered,2023-02-18 17:00:00
1171,439,48787.509902606136,delivered,2023-02-18 18:00:00
1172,295,45883.4329338631,,2023-02-18 19:00:00
1173,426,87527.92753511143,delivered,2023-02-18 20:00:00
1174,125,57469.398789635125,,2023-02-18 21:00:00
1175,442,65820.62597376072,,2023-02-18 22:00:00
1176,411,2453.440698071354,pending,2023-02-18 23:00:00
1177,104,60255.57637025868,shipped,2023-02-19 00:00:00
1178,380,32326.337313313124,delivered,2023-02-19 01:00:00
1179,172,77904.949848475,,2023-02-19 02:00:00
1180,388,51726.0952790597,delivered,2023-02-19 03:00:00
1181,349,15309.12544354724,,2023-02-19 04:00:00
1182,190,33429.76416672608,pending,2023-02-19 05:00:00
1183,130,39348.60365700078,,2023-02-19 06:00:00
1184,451,18151.889221955476,pending,2023-02-19 07:00:00
1185,383,60567.018724185844,delivered,2023-02-19 08:00:00
1186,276,22687.722055271926,delivered,2023-02-19 09:00:00
1187,420,94005.34387545023,pending,2023-02-19 10:00:00
1188,129,44252.374467384776,pending,2023-02-19 11:00:00
1189,299,74804.98658999613,,2023-02-19 12:00:00
1190,196,83140.11678267558,delivered,2023-02-19 13:00:00
1191,357,13455.490275414222,,2023-02-19 14:00:00
1192,378,34432.236632420616,pending,2023-02-19 15:00:00
1193,206,47157.38687803235,,2023-02-19 16:00:00
1194,176,82119.66977877499,,2023-02-19 17:00:00
1195,121,17328.248604644847,pending,2023-02-19 18:00:00
1196,279,13794.050013851313,pending,2023-02-19 19:00:00
1197,79,80685.72729146294,shipped,2023-02-19 20:00:00
1198,491,34080.59572249468,pending,2023-02-19 21:00:00
1199,405,81770.47417661613,pending,2023-02-19 22:00:00
1200,326,56299.416375876564,,2023-02-19 23:00:00
1201,491,9024.824821450458,shipped,2023-02-20 00:00:00
1202,261,75683.3707975301,pending,2023-02-20 01:00:00
1203,349,5032.839751813663,,2023-02-20 02:00:00
1204,303,95652.13603251835,pending,2023-02-20 03:00:00
1205,304,92660.54555302484,pending,2023-02-20 04:00:00
1206,428,85418.17439113381,delivered,2023-02-20 05:00:00
1207,269,86553.38724772568,,2023-02-20 06:00:00
1208,328,85621.20753964968,delivered,2023-02-20 07:00:00
1209,49,35371.086936644126,delivered,2023-02-20 08:00:00
1210,362,4091.8498531952,delivered,2023-02-20 09:00:00
1211,9,49988.185478952284,delivered,2023-02-20 10:00:00
1212,36,85756.22282498126,pending,2023-02-20 11:00:00
1213,434,25091.29885904899,pending,2023-02-20 12:00:00
1214,217,45690.392947353415,shipped,2023-02-20 13:00:00
1215,485,81783.44898216902,shipped,2023-02-20 14:00:00
1216,278,56468.52022481111,,2023-02-20 15:00:00
1217,3,44671.021590861,delivered,2023-02-20 16:00:00
1218,53,88859.97499862309,,2023-02-20 17:00:00
1219,302,25596.487104628624,pending,2023-02-20 18:00:00
1220,340,69055.55058631921,,2023-02-20 19:00:00
1221,31,70849.97091780529,pending,2023-02-20 20:00:00
1222,57,6234.921640066856,delivered,2023-02-20 21:00:00
1223,234,21464.193047324767,pending,2023-02-20 22:00:00
1224,170,41747.52822852341,delivered,2023-02-20 23:00:00
1225,263,85254.8188871153,pending,2023-02-21 00:00:00
1226,310,37549.87758267332,shipped,2023-02-21 01:00:00
1227,414,98559.24816973752,pending,2023-02-21 02:00:00
1228,199,42540.21799385251,shipped,2023-02-21 03:00:00
1229,360,58347.662405397845,,2023-02-21 04:00:00
1230,38,66051.39551308627,pending,2023-02-21 05:00:00
1231,176,58858.059303523034,delivered,2023-02-21 06:00:00
1232,287,79892.74885993902,,2023-02-21 07:00:00
1233,498,94193.80674875222,shipped,2023-02-21 08:00:00
1234,302,58651.94099391028,shipped,2023-02-21 09:00:00
1235,111,9362.212357908995,delivered,2023-02-21 10:00:00
1236,134,36904.26587721718,delivered,2023-02-21 11:00:00
1237,292,27109.840318475708,delivered,2023-02-21 12:00:00
1238,471,45811.485020050015,,2023-02-21 13:00:00
1239,173,54427.30909462313,pending,2023-02-21 14:00:00
1240,137,98467.87116210886,pending,2023-02-21 15:00:00
1241,401,54946.703526979974,,2023-02-21 16:00:00
1242,325,64362.02586596902,pending,2023-02-21 17:00:00
1243,448,94824.8877893577,shipped,2023-02-21 18:00:00
1244,83,75140.951989312,shipped,2023-02-21 19:00:00
1245,245,62235.209825047,delivered,2023-02-21 20:00:00
1246,28,99924.4436747097,,2023-02-21 21:00:00
1247,85,32985.41799227423,,2023-02-21 22:00:00
1248,470,38812.74874718349,,2023-02-21 23:00:00
1249,276,49964.96467996064,delivered,2023-02-22 00:00:00
1250,403,53654.98204610852,pending,2023-02-22 01:00:00
1251,180,6490.491889978085,pending,2023-02-22 02:00:00
1252,79,79877.9484142642,,2023-02-22 03:00:00
1253,196,97495.56421759265,shipped,2023-02-22 04:00:00
1254,27,16752.540609134827,shipped,2023-02-22 05:00:00
1255,11,31908.389837225743,,2023-02-22 06:00:00
1256,351,98220.97124760199,pending,2023-02-22 07:00:00
1257,155,32519.0065028296,delivered,2023-02-22 08:00:00
1258,95,26994.244001467483,delivered,2023-02-22 09:00:00
1259,30,69320.59021302384,delivered,2023-02-22 10:00:00
1260,223,51417.11780179173,pending,2023-02-22 11:00:00
1261,97,9036.737955261935,delivered,2023-02-22 12:00:00
1262,78,33765.066174180305,,2023-02-22 13:00:00
1263,460,90155.31629147238,delivered,2023-02-22 14:00:00
1264,55,99853.35448703049,,2023-02-22 15:00:00
1265,314,18066.32902271428,shipped,2023-02-22 16:00:00
1266,373,49085.34592156144,delivered,2023-02-22 17:00:00
1267,153,11118.00094369556,,2023-02-22 18:00:00
1268,482,76184.59146677153,,2023-02-22 19:00:00
1269,361,6748.6136773229555,shipped,2023-02-22 20:00:00
1270,374,34126.99778900976,pending,2023-02-22 21:00:00
1271,64,20767.36732199338,,2023-02-22 22:00:00
1272,493,94898.14340389932,shipped,2023-02-22 23:00:00
1273,141,62018.12215019629,delivered,2023-02-23 00:00:00
1274,28,84981.45850031702,delivered,2023-02-23 01:00:00
1275,476,78397.31831626616,pending,2023-02-23 02:00:00
1276,6,83545.44140115232,delivered,2023-02-23 03:00:00
1277,199,34717.866314244464,,2023-02-23 04:00:00
1278,403,68443.26232111322,,2023-02-23 05:00:00
1279,200,26873.719032455912,shipped,2023-02-23 06:00:00
1280,175,95331.59483931465,,2023-02-23 07:00:00
1281,384,73723.6923549526,pending,2023-02-23 08:00:00
1282,91,25312.860698409902,shipped,2023-02-23 09:00:00
1283,253,12928.921362712588,pending,2023-02-23 10:00:00
1284,132,48985.79526121602,shipped,2023-02-23 11:00:00
1285,64,68747.73662043374,shipped,2023-02-23 12:00:00
1286,26,4314.445727872046,delivered,2023-02-23 13:00:00
1287,270,51870.51924362243,shipped,2023-02-23 14:00:00
1288,245,21515.34148511404,,2023-02-23 15:00:00
1289,432,81461.65173745039,,2023-02-23 16:00:00
1290,251,8888.802578338858,delivered,2023-02-23 17:00:00
1291,44,75736.69970559316,delivered,2023-02-23 18:00:00
1292,319,36830.86406396241,,2023-02-23 19:00:00
1293,86,6815.384740263439,,2023-02-23 20:00:00
1294,415,44573.89378393769,shipped,2023-02-23 21:00:00
1295,451,63316.99418292013,,2023-02-23 22:00:00
1296,384,60405.96484287027,pending,2023-02-23 23:00:00
1297,456,52695.10056403307,pending,2023-02-24 00:00:00
1298,208,73938.79473562104,shipped,2023-02-24 01:00:00
1299,355,71021.92521466574,shipped,2023-02-24 02:00:00
1300,461,70320.34664308037,,2023-02-24 03:00:00
1301,34,16373.526359279436,shipped,2023-02-24 04:00:00
1302,293,60852.216843994516,shipped,2023-02-24 05:00:00
1303,230,4557.697621728945,delivered,2023-02-24 06:00:00
1304,122,13822.477797794782,shipped,2023-02-24 07:00:00
1305,492,18917.865221662643,,2023-02-24 08:00:00
1306,423,49919.19651671705,,2023-02-24 09:00:00
1307,3,7534.267791528981,delivered,2023-02-24 10:00:00
1308,495,8157.446523409504,pending,2023-02-24 11:00:00
1309,80,56361.56587771317,pending,2023-02-24 12:00:00
1310,43,61241.61973323273,delivered,2023-02-24 13:00:00
1311,400,77528.83890506013,shipped,2023-02-24 14:00:00
1312,463,71167.21311214639,pending,2023-02-24 15:00:00
1313,26,7385.2284142358085,,2023-02-24 16:00:00
1314,198,46017.551226241674,pending,2023-02-24 17:00:00
1315,393,81137.80957266233,delivered,2023-02-24 18:00:00
1316,344,98748.03754837124,,2023-02-24 19:00:00
1317,336,47241.35715599101,shipped,2023-02-24 20:00:00
1318,497,85809.34704560658,delivered,2023-02-24 21:00:00
1319,64,78549.18753809371,shipped,2023-02-24 22:00:00
1320,182,26273.255497439008,,2023-02-24 23:00:00
1321,64,15526.589026935797,delivered,2023-02-25 00:00:00
1322,80,18624.195727630682,delivered,2023-02-25 01:00:00
1323,258,27926.51854641795,pending,2023-02-25 02:00:00
1324,351,52488.576608299016,pending,2023-02-25 03:00:00
1325,443,6837.694792347854,pending,2023-02-25 04:00:00
1326,124,16403.59687391929,,2023-02-25 05:00:00
1327,285,70463.20134665113,,2023-02-25 06:00:00
1328,176,99709.42874890138,shipped,2023-02-25 07:00:00
1329,221,66283.63916642306,delivered,2023-02-25 08:00:00
1330,450,4281.155018520698,,2023-02-25 09:00:00
1331,299,19762.841168592735,delivered,2023-02-25 10:00:00
1332,57,25477.99501020113,shipped,2023-02-25 11:00:00
1333,327,2100.7148729920427,shipped,2023-02-25 12:00:00
1334,331,70008.56460326542,delivered,2023-02-25 13:00:00
1335,250,39220.418715041276,pending,2023-02-25 14:00:00
1336,216,97975.61069757231,,2023-02-25 15:00:00
1337,408,67631.46654626945,,2023-02-25 16:00:00
1338,292,23211.577149476736,,2023-02-25 17:00:00
1339,99,2332.0948749348177,shipped,2023-02-25 18:00:00
1340,187,33895.2126075829,shipped,2023-02-25 19:00:00
1341,362,33029.70203893508,delivered,2023-02-25 20:00:00
1342,365,97131.9078463044,delivered,2023-02-25 21:00:00
1343,358,31946.579259931194,pending,2023-02-25 22:00:00
1344,214,1889.7011809182784,pending,2023-02-25 23:00:00
1345,455,46937.44116456459,,2023-02-26 00:00:00
1346,464,12506.411614154333,shipped,2023-02-26 01:00:00
1347,454,42262.61520062582,,2023-02-26 02:00:00
1348,418,15380.07489204979,delivered,2023-02-26 03:00:00
1349,163,62412.23578419802,,2023-02-26 04:00:00
1350,454,9459.234299295547,pending,2023-02-26 05:00:00
1351,368,18558.59070909752,,2023-02-26 06:00:00
1352,37,75700.48667332644,pending,2023-02-26 07:00:00
1353,273,27331.277277711913,shipped,2023-02-26 08:00:00
1354,487,96065.72933012321,,2023-02-26 09:00:00
1355,358,31453.597365060035,shipped,2023-02-26 10:00:00
1356,146,67708.57838559164,delivered,2023-02-26 11:00:00
1357,264,38022.19536176254,shipped,2023-02-26 12:00:00
1358,154,4785.487260462359,,2023-02-26 13:00:00
1359,24,71945.0198522004,,2023-02-26 14:00:00
1360,313,75210.1819401612,pending,2023-02-26 15:00:00
1361,216,28320.11378481981,shipped,2023-02-26 16:00:00
1362,130,29708.951629480463,shipped,2023-02-26 17:00:00
1363,413,68809.07639688266,shipped,2023-02-26 18:00:00
1364,173,46245.57136515578,shipped,2023-02-26 19:00:00
1365,342,68672.26606110143,shipped,2023-02-26 20:00:00
1366,286,56212.86108183834,pending,2023-02-26 21:00:00
1367,274,4507.459136642941,shipped,2023-02-26 22:00:00
1368,457,31382.95943153976,delivered,2023-02-26 23:00:00
1369,334,60862.89203229766,delivered,2023-02-27 00:00:00
1370,105,89761.70707722836,delivered,2023-02-27 01:00:00
1371,171,40007.18299517164,pending,2023-02-27 02:00:00
1372,473,82342.1043277571,delivered,2023-02-27 03:00:00
1373,72,55321.01044244445,pending,2023-02-27 04:00:00
1374,473,48214.01468208737,,2023-02-27 05:00:00
1375,384,34418.17920695712,shipped,2023-02-27 06:00:00
1376,117,29098.847625095248,shipped,2023-02-27 07:00:00
1377,243,10547.406256510441,,2023-02-27 08:00:00
1378,479,48871.46215664012,,2023-02-27 09:00:00
1379,29,75193.95206338534,delivered,2023-02-27 10:00:00
1380,61,61401.39713737893,pending,2023-02-27 11:00:00
1381,481,65791.58425930093,shipped,2023-02-27 12:00:00
1382,494,52721.37969930062,,2023-02-27 13:00:00
1383,359,39230.35625891235,pending,2023-02-27 14:00:00
1384,208,49391.64519788116,shipped,2023-02-27 15:00:00
1385,264,92989.4145817222,shipped,2023-02-27 16:00:00
1386,160,47916.48152955399,delivered,2023-02-27 17:00:00
1387,382,48684.95791176163,pending,2023-02-27 18:00:00
1388,50,51735.526437331784,shipped,2023-02-27 19:00:00
1389,448,7745.156003353266,,2023-02-27 20:00:00
1390,436,57648.59226643841,pending,2023-02-27 21:00:00
1391,306,44945.61207080335,delivered,2023-02-27 22:00:00
1392,65,58405.759764579416,,2023-02-27 23:00:00
1393,197,73775.05343318595,delivered,2023-02-28 00:00:00
1394,210,20167.756911498414,shipped,2023-02-28 01:00:00
1395,404,2685.169565347077,shipped,2023-02-28 02:00:00
1396,128,49733.552126192204,delivered,2023-02-28 03:00:00
1397,95,69369.93449339615,,2023-02-28 04:00:00
1398,414,62886.474943391375,pending,2023-02-28 05:00:00
1399,191,37032.71590744956,pending,2023-02-28 06:00:00
1400,381,65330.380088827376,shipped,2023-02-28 07:00:00
1401,263,48393.25431853736,delivered,2023-02-28 08:00:00
1402,286,37010.74392851859,delivered,2023-02-28 09:00:00
1403,454,87955.05943881771,pending,2023-02-28 10:00:00
1404,435,67138.44060512354,delivered,2023-02-28 11:00:00
1405,468,42054.15472477506,shipped,2023-02-28 12:00:00
1406,215,86107.92837070893,delivered,2023-02-28 13:00:00
1407,50,69135.07772471296,delivered,2023-02-28 14:00:00
1408,293,34709.57326139377,pending,2023-02-28 15:00:00
1409,89,86590.8679129296,,2023-02-28 16:00:00
1410,40,69487.96324463199,delivered,2023-02-28 17:00:00
1411,221,35889.90282171855,pending,2023-02-28 18:00:00
1412,453,89626.18745167453,,2023-02-28 19:00:00
1413,31,36173.19984586855,shipped,2023-02-28 20:00:00
1414,99,97923.35554964661,shipped,2023-02-28 21:00:00
1415,91,80367.44132832714,,2023-02-28 22:00:00
1416,313,4960.738744475893,shipped,2023-02-28 23:00:00
1417,156,17779.50381269608,,2023-03-01 00:00:00
1418,133,56904.40994024853,delivered,2023-03-01 01:00:00
1419,480,67157.78736781483,delivered,2023-03-01 02:00:00
1420,377,31368.14685678122,pending,2023-03-01 03:00:00
1421,362,23456.44806448083,,2023-03-01 04:00:00
1422,462,20244.325574313818,,2023-03-01 05:00:00
1423,42,83745.94217640081,delivered,2023-03-01 06:00:00
1424,260,32306.536030114756,delivered,2023-03-01 07:00:00
1425,77,43402.408575280046,,2023-03-01 08:00:00
1426,334,62906.873406235594,,2023-03-01 09:00:00
1427,129,21982.24610421354,pending,2023-03-01 10:00:00
1428,381,86772.77142603029,pending,2023-03-01 11:00:00
1429,254,63344.44149431898,pending,2023-03-01 12:00:00
1430,225,92931.42825744886,pending,2023-03-01 13:00:00
1431,104,75066.0712322863,pending,2023-03-01 14:00:00
1432,172,74518.5439227851,,2023-03-01 15:00:00
1433,415,33930.98783489828,pending,2023-03-01 16:00:00
1434,417,23599.981558600783,,2023-03-01 17:00:00
1435,175,92874.99107546557,,2023-03-01 18:00:00
1436,23,99118.45814361915,pending,2023-03-01 19:00:00
1437,275,9216.075544285635,,2023-03-01 20:00:00
1438,59,14357.879374100741,pending,2023-03-01 21:00:00
1439,359,45008.50464941898,delivered,2023-03-01 22:00:00
1440,251,4941.754237027666,delivered,2023-03-01 23:00:00
1441,186,8749.73990503058,delivered,2023-03-02 00:00:00
1442,199,61558.18429794329,pending,2023-03-02 01:00:00
1443,68,73245.51578860427,delivered,2023-03-02 02:00:00
1444,374,30229.36215677639,shipped,2023-03-02 03:00:00
1445,461,57554.21121710309,shipped,2023-03-02 04:00:00
1446,142,63349.62459649905,shipped,2023-03-02 05:00:00
1447,328,81363.99253478344,pending,2023-03-02 06:00:00
1448,219,31817.583969590956,shipped,2023-03-02 07:00:00
1449,146,73864.29066915474,shipped,2023-03-02 08:00:00
1450,149,21868.511271944924,delivered,2023-03-02 09:00:00
1451,38,8962.344291303103,shipped,2023-03-02 10:00:00
1452,393,92382.0701776893,pending,2023-03-02 11:00:00
1453,192,49845.96062228835,pending,2023-03-02 12:00:00
1454,280,97288.95982274682,,2023-03-02 13:00:00
1455,142,98353.57100599383,,2023-03-02 14:00:00
1456,119,26407.33580073102,delivered,2023-03-02 15:00:00
1457,99,34923.31062756744,shipped,2023-03-02 16:00:00
1458,476,56672.59638962224,pending,2023-03-02 17:00:00
1459,297,96699.45949516568,pending,2023-03-02 18:00:00
1460,120,54257.06137795055,pending,2023-03-02 19:00:00
1461,476,97830.07917004044,shipped,2023-03-02 20:00:00
1462,74,9628.223098586823,shipped,2023-03-02 21:00:00
1463,145,86761.66010581532,pending,2023-03-02 22:00:00
1464,43,1150.194310898404,,2023-03-02 23:00:00
1465,467,27069.482227414694,,2023-03-03 00:00:00
1466,21,39561.51989541707,delivered,2023-03-03 01:00:00
1467,379,19871.50977815954,pending,2023-03-03 02:00:00
1468,104,15771.517050890152,delivered,2023-03-03 03:00:00
1469,44,34467.16628907194,,2023-03-03 04:00:00
1470,438,42737.46212221498,,2023-03-03 05:00:00
1471,106,49214.19473369527,pending,2023-03-03 06:00:00
1472,213,57924.24707580256,shipped,2023-03-03 07:00:00
1473,469,89584.72768194486,delivered,2023-03-03 08:00:00
1474,292,58555.26702791337,shipped,2023-03-03 09:00:00
1475,50,78699.61281109782,shipped,2023-03-03 10:00:00
1476,369,80835.52258402033,shipped,2023-03-03 11:00:00
1477,343,35642.32020695332,delivered,2023-03-03 12:00:00
1478,20,88474.5878306338,delivered,2023-03-03 13:00:00
1479,396,70712.74338965266,,2023-03-03 14:00:00
